Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Romania,ROU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,47.34043,42.55319,18.51852,46.03175,38.69347,30.58252,35.92233,38.16425,37.68116,37.5,42.65403,40.75829,39.33649,37.91469,38.86256,36.66667,41.42857,44.28571,33.80952,35.84906,54.24528,53.30189
Romania,ROU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,89.3617,82.97872,52.91005,82.53968,71.8593,63.1068,64.07767,63.28502,66.66666,66.34615,72.03792,67.77251,63.98104,60.66351,64.45498,59.04762,60.95238,66.19048,61.42857,58.49057,79.71698,82.54717
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3010781,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.174437,-1.085838,-1.396772,-0.7211835,-1.191556,-1.513351,-1.268546,-0.9077932,-0.8613417,-0.7493693,-0.9684567,-0.9294587,-0.9982621,-0.8177127,-0.7360936,-0.9436175,-1.029335,-0.9462103,-0.6406305,-0.541189,-0.5573844,-0.7314647
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.23404,15.95745,10.58201,25.39683,14.57286,7.76699,12.13592,19.32367,18.84058,20.19231,17.06161,18.48341,17.06161,20.85308,22.27488,14.7619,13.80952,15.2381,23.80952,27.35849,26.41509,20.75472
Russian Federation,RUS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,4.787234,7.446808,3.703704,16.93122,5.527638,3.883495,5.339806,12.56039,11.11111,13.46154,9.952606,10.42654,9.478673,13.74408,14.69194,9.047619,9.047619,10.47619,13.80952,16.03773,15.56604,12.73585
Russian Federation,RUS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,26.06383,29.25532,19.57672,39.15344,25.62814,16.99029,22.3301,29.95169,28.01932,31.25,26.06635,26.54029,27.48815,33.17535,35.54502,24.28572,21.90476,24.76191,33.80952,39.15094,40.56604,34.43396
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.842792,-2.034043,-1.692821,-1.65326,-1.112363,-1.187092,-1.002252,-0.6821145,-0.3583081,-0.3239338,-0.5062013,-0.2720939,-0.1771178,-0.2306152,-0.1109516,-0.3134696,0.0132411,-0.0548993,0.0880958,0.1104013,0.0642397,0.0325207
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,2,2,4,4,4,4,5,5,6,6,6,6,6,6,6,5,4
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.255319,4.255319,6.349206,5.820106,17.08543,14.56311,17.96116,25.60386,32.36715,33.17308,28.43602,36.01896,39.81042,38.38863,42.1801,35.23809,45.71429,44.76191,50,52.83019,50,48.11321
Rwanda,RWA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0.5291005,0,5.527638,4.368932,6.310679,14.00966,19.32367,19.71154,16.58768,23.22275,27.48815,25.11848,28.43602,23.80952,33.80952,30.47619,33.80952,37.26415,32.54717,33.49057
Rwanda,RWA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,14.89362,10.6383,18.51852,20.10582,29.14573,26.21359,35.92233,40.09662,46.85991,49.03846,43.12796,51.65877,54.9763,51.18483,57.34597,46.66667,58.09524,57.14286,62.85714,62.26415,60.37736,59.90566
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3657162,0.3861447,0.2898833,0.2807696,0.285707,0.2938249,0.2737861,0.2671853,0.2367679,0.2423417,0.2072911,0.215962,0.2213775,0.2305446,0.2286391,0.2474757,0.2539915
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.320035,1.341902,1.28206,1.097169,1.271879,1.158047,1.1322,1.09787,1.004173,1.097311,0.9572471,0.7656919,0.988591,0.9992402,0.9890079,1.121905,1.183974,1.197349,1.178782,1.167804,1.157789,1.155737
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.08511,94.14893,92.06349,85.71429,95.47739,90.7767,87.37864,87.43961,81.64251,87.5,83.41232,72.03792,81.51659,82.93839,81.99052,90,92.38095,92.85714,91.42857,91.50944,91.50944,91.98113
Samoa,WSM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,63.29787,67.55319,69.31217,59.78836,69.84924,65.53398,65.04855,63.28502,61.83575,66.82692,60.66351,52.60664,62.08531,63.03318,63.98104,69.52381,70.95238,72.85714,70.95238,71.22642,70.75471,70.75471
Samoa,WSM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,99.05213,93.83886,99.05213,98.5782,98.5782,99.52381,99.52381,99.52381,99.04762,99.0566,97.64151,98.58491
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.252858,0.256322,0.2673494,0.2548545,0.254323,0.2598983
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,1.166212,1.12773,1.067156,1.036491,1.084265,1.00747,1.383553,1.453984,1.061804,1.0264,1.054115,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8984475,0.87713
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,91.9598,89.32039,84.95145,84.54106,87.43961,83.65385,96.68246,98.5782,84.36019,85.30806,85.78199,82.85714,79.52381,80,78.09524,75.9434,78.30189,76.8868
San Marino,SMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,52.76382,51.45631,47.57281,44.92754,42.99517,41.34615,61.61137,67.29858,48.81517,43.12796,48.81517,51.90476,47.14286,47.61905,40.95238,41.50943,56.13208,55.18868
San Marino,SMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,99.52381,99.52381,99.52381,99.52381,99.52831,97.64151,98.1132
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,0.5575971,0.587246,0.6212457,0.6434327,0.6519307,0.662381,0.5583638,0.4849204,0.6064732,0.6356432,0.5989777,0.511646,0.5485966,0.5705906,0.5809537,0.6002404,0.3920874,0.3751135
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04893,1.0826,1.150208,0.5544805,0.2596272,0.5721088,0.5757505,0.3461452,0.393939,0.175625,0.1460085,0.1154429,0.0078264,0.0133354,0.1118407,0.184183,0.1440426,0.2232869,0.1860471,0.522385,0.51391,0.4817928
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,4,4,4,4,4
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,84.57447,85.18519,68.25397,53.76884,64.07767,65.04855,54.58937,58.45411,50,49.76303,50.7109,47.8673,45.49763,50.7109,53.80952,52.85714,54.28571,53.80952,64.15094,61.79245,61.79245
Sao Tome and Principe,STP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,56.91489,60.10638,62.43386,40.21164,35.17588,43.68932,43.68932,40.09662,39.61353,31.25,32.70142,33.17535,30.33175,33.64929,35.54502,36.66667,36.66667,39.52381,38.57143,52.83019,50.4717,48.58491
Sao Tome and Principe,STP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,91.53439,72.36181,91.26214,90.7767,74.39613,78.26087,69.23077,68.72038,64.92891,63.50711,61.61137,64.92891,64.7619,62.38095,65.71429,65.2381,80.66038,79.71698,78.77358
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3657162,0.3861447,0.3183719,0.3103602,0.3164548,0.2938249,0.2820698,0.3103449,0.2788076,0.2934464,0.2368605,0.245048,0.2302891,0.2398124,0.2385504,0.254132,0.2539915
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.187702,0.1114083,0.2265081,0.002478,0.1413627,-0.6553319,-0.2436727,-0.5236078,-0.466703,-0.3371701,-0.4911588,-0.226727,-0.4647996,-0.4806882,-0.4317841,-0.2858447,-0.626399,-0.4648285,-0.6378249,-0.6224066,-0.6058908,-0.6610959
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,5,5,6,7,7,7,7,6,7,7,7,7,8,9,9,8,7
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.95745,50.53191,55.55556,46.56085,49.24623,24.75728,38.83495,29.4686,28.50241,31.73077,28.90995,37.44076,31.27962,32.22749,32.70142,36.19048,23.80952,28.09524,24.28572,24.5283,24.0566,22.64151
Saudi Arabia,SAU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,21.2766,30.31915,33.86243,28.57143,35.17588,15.04854,25.24272,17.8744,18.35749,20.19231,18.95735,25.59242,19.90521,20.37915,19.90521,24.76191,16.19048,17.61905,13.80952,14.15094,14.62264,13.67924
Saudi Arabia,SAU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,60.10638,69.14893,74.07407,65.60847,67.33669,38.34951,54.36893,42.02898,40.57971,46.63462,41.23223,51.65877,45.0237,40.28436,43.60189,47.61905,35.23809,41.42857,33.80952,36.79245,37.73585,36.79245
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.3020468,0.2934836,0.2874605,0.2575245,0.2441811,0.2464031,0.246402,0.2435471,0.2493356,0.2268074,0.2315082,0.2001131,0.2068148,0.2095633,0.2109025,0.2115088,0.2134517,0.2198687
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6024987,-0.9859346,-0.5907232,-0.2740706,-0.2499797,0.0287209,-0.2044541,-0.2640902,-0.2438859,-0.1476973,-0.2043053,-0.417925,-0.2806022,-0.108322,-0.0607228,-0.1982231,-0.1166648,-0.2182553,-0.0505368,-0.101474,0.0465478,-0.0207329
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,5,5,6,7,7,7,7,8,8,8,8,8,8,8,8,7,6
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25,16.48936,27.51323,35.97884,37.18593,46.60194,39.80582,37.19807,37.19807,39.42308,38.38863,31.75356,37.91469,40.75829,43.60189,37.14286,41.90476,37.61905,43.80952,41.98113,49.0566,46.69811
Senegal,SEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,11.17021,7.978724,13.75661,21.69312,25.62814,29.61165,25.72816,25.12077,24.63768,26.44231,25.11848,21.32701,25.59242,32.22749,31.75356,28.57143,29.52381,24.76191,30,28.77358,33.01887,32.54717
Senegal,SEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,47.87234,30.85106,42.85714,52.38095,51.25628,63.1068,55.33981,50.72464,47.82609,52.88462,51.18483,45.0237,49.76303,54.9763,58.29384,50.47619,54.28571,49.04762,57.14286,54.24528,59.43396,57.07547
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.2924749,0.2934836,0.2874605,0.2575245,0.2441811,0.2464031,0.246402,0.2435471,0.2406776,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.03339,-2.139184,-1.642953,-0.5123259,-0.5821047,-0.5090607,-0.7651583,-0.5396122,-0.5910532,-0.5438424,-0.4775892,-0.4217417,-0.2828821,-0.2172995,-0.0756381,0.1841108,0.238982,0.1401536,0.0868554,0.0089511,-0.0659501,-0.0928664
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,6,6,5,6,6,7,7,7,8,8,8,8,8,8,8,7,6
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.02128,3.723404,7.936508,29.10053,28.1407,28.64078,24.75728,28.50241,26.08696,27.40385,29.38389,31.27962,36.96682,38.86256,43.12796,53.33333,55.23809,50,49.52381,46.69811,45.28302,43.86792
Serbia,SRB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.382979,0,1.058201,19.04762,19.09548,18.93204,13.59223,17.3913,16.90821,15.86539,19.90521,21.32701,25.59242,26.54029,30.33175,40.47619,42.38095,38.09524,34.76191,34.90566,28.77358,28.30189
Serbia,SRB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,31.91489,7.978724,15.87302,47.08995,40.201,43.68932,36.40777,42.99517,38.64734,39.90385,41.70616,45.0237,49.76303,50.7109,57.34597,62.38095,63.33333,62.38095,62.38095,57.54717,58.01887,56.13208
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.2924749,0.2872855,0.2786692,0.2979062,0.2626058,0.2640872,0.246402,0.2435471,0.2442496,0.2219843,0.2280198,0.1963862,0.2029834,0.2077957,0.21595,0.215237,0.2330146,0.2382714
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04893,1.0826,1.28206,0.9015247,0.6458404,0.6568159,0.9332359,0.9140252,0.7878271,0.7504724,0.5989209,0.8567662,0.9377541,0.7442663,0.8255889,0.3616324,0.6887798,0.7330045,0.7933625,0.6875581,0.6827319,0.7166618
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,4,4
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,84.57447,92.06349,77.77778,68.34171,68.93204,77.18446,76.81159,73.91304,71.63461,66.35071,76.77725,75.35545,70.14218,72.03792,59.04762,68.09524,71.90476,74.28571,67.45283,68.86793,70.75471
Seychelles,SYC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,56.91489,60.10638,69.31217,50.26455,45.72864,50.97087,59.2233,59.42029,54.58937,54.80769,47.8673,57.8199,62.08531,57.8199,60.18958,45.71429,57.61905,58.09524,61.42857,56.60378,56.60378,56.13208
Seychelles,SYC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,98.4127,94.47236,90.29126,99.02913,98.55073,94.68599,94.23077,86.72986,93.83886,97.63033,89.09953,91.94313,69.52381,88.09524,90.47619,91.42857,88.20755,89.15094,91.03773
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3051023,0.3040168,0.2898833,0.2807696,0.285707,0.2938249,0.2820698,0.2738843,0.2463982,0.2524667,0.2123994,0.2215961,0.2302891,0.2357532,0.2338228,0.254132,0.2539915
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.694584,-2.169111,-1.869124,-0.6886482,-1.080389,-0.5133284,-0.4792502,-0.3021837,-0.0608303,-0.238069,-0.2885165,-0.2366454,-0.1684449,-0.2799453,-0.1747183,-0.1040397,-0.1025168,-0.1599265,-0.0358612,-0.0852979,-0.0528448,-0.2436621
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,4,4,4,4,4,5,5,5,8,8,8,8,7,7,7,6,6
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.382979,2.659575,5.291005,25.92593,19.09548,28.15534,32.03883,34.78261,41.0628,36.05769,35.07109,36.96682,40.28436,37.91469,39.81042,41.90476,42.38095,39.52381,45.71429,43.39622,45.75472,39.62264
Sierra Leone,SLE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.12766,0,0,12.69841,6.030151,17.47573,18.4466,22.22222,27.05314,21.63461,21.32701,25.11848,28.43602,24.64455,26.06635,29.52381,30,25.71428,30,28.77358,28.77358,23.58491
Sierra Leone,SLE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,17.55319,7.978724,13.22751,46.03175,29.14573,45.14563,47.57281,52.65701,59.42029,52.88462,50.7109,52.1327,54.9763,48.81517,54.50237,54.28571,54.28571,52.38095,58.57143,55.66038,58.49057,51.88679
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.397162,0.3945794,0.3311687,0.3166145,0.3122984,0.3176601,0.2908631,0.2928311,0.2727733,0.2675762,0.2607176,0.2219843,0.2280198,0.1963862,0.2029834,0.2115979,0.2202128,0.2195447,0.2385454,0.2382714
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.116893,0.9300502,1.141278,1.257209,0.8781391,1.094728,1.156484,1.250259,1.174122,1.345581,1.179446,1.169415,1.191422,1.368175,1.378178,1.186271,1.311753,1.495759,1.61567,1.487936,1.500786,1.465074
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,87.23404,78.19149,84.12698,90.47619,75.37688,85.43689,88.83495,93.23672,92.75362,99.03846,90.52132,90.52132,90.99526,97.15639,96.68246,93.33334,96.19048,99.04762,99.04762,98.58491,97.64151,97.16982
Singapore,SGP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,61.70213,60.10638,69.84127,71.42857,59.29648,67.47573,67.47573,73.42995,73.42995,79.80769,72.51185,72.03792,70.61611,83.41232,81.99052,76.66666,83.33334,91.42857,94.28571,90.56604,90.56604,88.67924
Singapore,SGP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,98.93617,98.9418,99.4709,95.9799,99.51456,100,100,100,100,100,99.52607,99.52607,99.52607,99.52607,99.52381,99.52381,99.52381,100,99.52831,99.52831,99.52831
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8788438,1.179815,0.6618505,0.9390085,0.9475146,0.592736,0.8953888,0.7819173,1.035826,1.08077,0.9190537,1.053317,0.9747573,1.088401,1.119518,1.039121,0.8745452,0.7211707,0.9099894,0.7434435,0.6671577,0.6392572
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,6
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,75.53191,89.3617,70.89947,81.48148,79.39699,65.04855,76.69903,71.0145,84.54106,87.01923,79.62085,86.72986,81.04266,88.15166,89.09953,85.71429,74.7619,71.42857,80,70.75471,68.39622,67.45283
Slovak Republic,SVK,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,55.31915,67.55319,50.79365,64.02116,61.30653,49.02913,61.16505,54.58937,67.14976,69.23077,63.50711,67.29858,63.98104,69.66824,67.77251,69.52381,61.90476,59.04762,65.2381,58.49057,56.60378,55.18868
Slovak Republic,SVK,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.46809,100,90.47619,94.70899,96.98492,83.00971,95.63107,92.27053,98.55073,99.51923,94.78673,97.15639,97.15639,98.5782,99.05213,97.14286,92.85714,90,94.28571,89.15094,85.84906,85.84906
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.2861308,0.2832122,0.2793393,0.2706144,0.2651961,0.2563525,0.2582347,0.2418599,0.2393309,0.2419979,0.2243358,0.2291728,0.1957394,0.2017246,0.2095633,0.2167363,0.2158439,0.2322366,0.2374333
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.310593,1.242043,0.8859531,1.302581,1.186497,1.080859,1.091757,1.084757,1.097749,1.147953,0.9348058,0.8665088,0.9692097,0.9351107,0.8822517,0.9657734,0.9533927,0.990436,0.8733998,0.9011371,0.8074292,0.7064864
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,4,5,6,6,7,7,7,7,7,8,8,7,9,9,9,9,9,9,9,8,7
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.55319,92.55319,77.24868,93.1217,92.96482,83.49515,85.92233,86.95652,89.85507,91.34615,81.04266,77.25118,80.56872,77.25118,74.40759,79.52381,81.42857,82.85714,76.66666,79.24529,74.52831,69.81132
Slovenia,SVN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,68.08511,68.61702,61.37566,74.60317,70.35176,66.01942,66.01942,65.70049,69.56522,70.19231,63.98104,62.55924,63.50711,63.50711,64.45498,67.61905,65.71429,66.66666,64.7619,64.15094,59.43396,56.60378
Slovenia,SVN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,94.70899,100,99.49749,99.51456,99.51456,100,100,100,94.78673,92.41706,97.15639,94.78673,91.94313,95.71429,95.2381,95.71429,92.85714,92.92453,92.45283,88.67924
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4095134,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2651961,0.2563525,0.2582347,0.2418599,0.2393309,0.2469417,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.031386,1.109699,-0.7363394,-0.4431072,0.3566448,0.0183171,-0.0176626,0.067419,0.2300761,0.2069336,0.2143921,0.3432938,0.3075584,0.1873163,0.3003827,0.4702248,0.6609848,0.5060284,0.1990407,0.3645273,0.5082222,0.6357331
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,3,3,4,4,4
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.44681,87.23404,23.80952,30.68783,59.29648,46.1165,45.63107,48.30918,51.20773,52.40385,52.1327,56.39811,56.39811,52.60664,57.8199,60.95238,66.66666,62.85714,54.28571,58.01887,61.32076,66.98113
Solomon Islands,SLB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,47.87234,52.12766,5.820106,10.58201,29.14573,26.21359,26.21359,27.05314,32.85024,30.28846,32.70142,39.33649,36.49289,36.96682,36.49289,47.61905,54.28571,49.04762,37.61905,44.33962,50.4717,53.30189
Solomon Islands,SLB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,55.55556,68.25397,94.97488,66.01942,65.53398,66.66666,74.87923,72.59615,72.03792,77.25118,72.98578,69.19431,73.45972,76.66666,89.52381,79.04762,67.61905,71.22642,79.71698,87.73585
